number is,54
i knew,54
all my,54
some time,54
is an,54
those are,54
m looking,54
will i,54
how often,54
i'll make,53
is my,53
in an,53
it won't,53
does he,53
to move,53
it's time,53
you so,53
in mind,53
to fill,53
stay in,53
we're going,53
sit down,53
no wonder,53
i suggest,53
call the,53
him to,53
how does,53
in love,53
before the,53
it's been,53
there were,52
s good,52
not very,52
don't mention,52
will have,52
the government,52
one is,52
now that,52
i tried,52
not much,52
on friday,52
in front,52
last time,52
and also,52
that's ok,52
great idea,52
s it,52
the top,52
fill out,52
go on,52
to write,52
i worked,52
we'll have,52
put on,52
how come,52
he had,52
does that,52
to spend,52
any more,51
last year,51
made a,51
from a,51
to her,51
might be,51
that there,51
for him,51
the latest,51
call me,51
be careful,51
the bank,51
been to,51
i may,51
me your,51
and do,51
you be,51
to think,51
a special,51
on that,51
sometimes i,50
the rest,50
but why,50
go there,50
like some,50
as we,50
i'm here,50
please come,50
it comes,50
than the,50
and she,50
s wrong,50
here in,50
two weeks,50
could be,50
get back,50
the university,50
check the,50
down the,50
maybe it,50
a cup,50
we want,50
one for,50
apply for,50
s true,50
that's really,50
few minutes,50
be here,50
there's no,49
perhaps you,49
was in,49
take some,49
good to,49
you that,49
make an,49
do anything,49
feel like,49
i came,49
what have,49
and take,49
any time,49
the airport,49
with her,49
where you,49
do not,49
a chance,49
so he,49
what we,49
be happy,49
you buy,49
who are,48
up and,48
to stop,48
had to,48
at my,48
can find,48
give us,48
in english,48
you again,48
the street,48
years ago,48
i already,48
we've got,48
the back,48
happy birthday,48
i'd be,48
was it,48
up for,48
you too,48
like me,48
is still,48
of work,48
t get,48
it takes,48
i take,48
about my,48
where to,48
chinese food,48
you tell,48
nice day,48
attention to,48
it wasn't,48
as much,48
agree with,48
a taxi,48
be more,47
a movie,47
so they,47
what size,47
to study,47
difficult to,47
with our,47
the hotel,47
of us,47
from you,47
it'll be,47
that she,47
live in,47
you find,47
get my,47
the park,47
i'm calling,47
just one,47
in order,47
and when,46
deal with,46
my new,46
name and,46
i'm from,46
just go,46
really good,46
talking about,46
some more,46
the boss,46
that's it,46
find it,46
i often,46
into a,46
work out,46
under the,46
a party,46
back in,46
go for,46
as an,46
if your,46
not so,46
you won't,46
you on,46
really a,46
it's an,46
be back,46
your family,46
come over,46
do a,46
a table,46
this week,46
it's only,46
been a,46
find out,46
it be,46
t really,45
a bus,45
s been,45
can see,45
a real,45
have one,45
m really,45
out to,45
to apply,45
why you,45
to watch,45
piece of,45
one more,45
don't forget,45
to open,45
enjoy your,45
front of,45
i put,45
that's my,45
can take,45
m glad,45
you today,45
even though,45
the contract,45
next monday,45
s up,45
ever been,45
what seems,45
over to,45
ll just,45
calling to,45
take to,45
instead of,45
with them,45
sure i,45
my sister,44
your job,44
near the,44
i'd rather,44
see what,44
and one,44
t do,44
bring me,44
to wear,44
but i'd,44
have time,44
you always,44
going on,44
is one,44
and in,44
re not,44
please give,44
when are,44
m very,44
buy some,44
the people,44
he's a,44
years old,44
the book,44
when they,44
it's all,44
a better,44
you make,44
along with,44
hurry up,44
too bad,44
a call,44
three days,44
it now,43
chance to,43
up my,43
the chinese,43
ve had,43
m just,43
because the,43
the party,43
here's my,43
to bed,43
we offer,43
we usually,43
did it,43
to book,43
the old,43
with all,43
the united,43
my life,43
do some,43
not be,43
the manager,43
a beautiful,43
room service,43
they look,43
me about,43
know you,43
good time,43
on sale,42
will the,42
work in,42
over here,42
just take,42
please take,42
to him,42
how you,42
familiar with,42
all i,42
should we,42
the front,42
to wait,42
been working,42
the corner,42
good day,42
the sun,42
to read,42
we went,42
i've just,42
all your,42
it makes,42
to this,42
for them,42
it isn't,42
the number,42
be so,42
why didn't,42
never mind,42
the service,42
give it,42
that makes,42
when it,41
it's good,41
after a,41
it at,41
and go,41
the place,41
only one,41
love to,41
willing to,41
to school,41
all these,41
right here,41
more about,41
said that,41
the market,41
time job,41
no more,41
with some,41
room for,41
the table,41
a second,41
easy to,41
few days,41
an interview,41
me know,41
d be,41
them in,41
read the,41
a bottle,41
if it's,41
look for,41
is more,41
to us,40
and here,40
i've had,40
got any,40
he can,40
i'll tell,40
to an,40
i look,40
but when,40
enough to,40
they say,40
at first,40
need anything,40
you prefer,40
if he,40
do for,40
are so,40
the amount,40
get in,40
afraid i,40
or the,40
nice of,40
can have,40
wants to,40
will do,40
it from,40
thanks very,40
she said,40
most people,40
the afternoon,40
five minutes,40
s in,40
get out,40
time i,40
in beijing,40
take this,40
for lunch,40
i use,40
but in,40
coming to,40
use it,40
i started,39
we must,39
the road,39
use a,39
they must,39
kinds of,39
need any,39
it with,39
don't like,39
he just,39
watch the,39
i'm fine,39
after you,39
on me,39
with his,39
looking at,39
a company,39
s time,39
check it,39
in and,39
work for,39
you here,39
money to,39
the weekend,39
is also,39
she will,39
how have,39
is over,39
from your,39
please have,39
and make,39
just the,39
yuan a,39
for three,39
i try,39
the bill,39
get up,39
on saturday,39
you talking,39
here and,39
a house,39
take me,38
oh yes,38
not the,38
something wrong,38
but then,38
now you,38
should go,38
s on,38
know why,38
just let,38
still have,38
get on,38
before we,38
far from,38
it right,38
it's ok,38
his wife,38
got the,38
what kinds,38
how nice,38
he must,38
be too,38
my old,38
be good,38
because they,38
the traffic,38
a part,38
the line,38
just give,38
t need,38
since you,38
s an,38
i'd better,38
to choose,38
the door,38
talk about,38
at that,38
worried about,38
my job,38
to discuss,38
thing is,38
about our,38
the country,38
of all,38
our new,38
living room,38
i left,38
are on,38
go back,38
are all,38
for today,37
be my,37
s about,37
keep your,37
number of,37
have more,37
know about,37
is much,37
i wasn't,37
on to,37
like best,37
but a,37
you work,37
s what,37
the big,37
give up,37
but can,37
a man,37
i live,37
in touch,37
my brother,37
that might,37
a walk,37
if that's,37
because you,37
of mine,37
but also,37
like what,37
tell him,37
we got,37
you about,37
be interested,37
a try,37
so it's,37
talking to,37
but do,37
it's quite,37
they want,37
down to,37
a meeting,37
the news,37
your own,37
what they,37
wait to,36
that's no,36
a place,36
or something,36
it sure,36
your luggage,36
t make,36
we always,36
and let,36
s see,36
on time,36
is just,36
because we,36
me how,36
went to,36
what exactly,36
we don,36
me some,36
out on,36
so far,36
out and,36
turn left,36
so long,36
how's your,36
then i'll,36
your order,36
time and,36
one in,36
seen you,36
you put,36
remember to,36
the menu,36
i recommend,36
is for,36
problem with,36
join us,36
i'm still,36
we'll be,36
the class,36
he does,36
got to,36
a business,36
is coming,36
other people,36
i learned,36
there and,36
type of,35
side of,35
needs to,35
order now,35
the sales,35
they don't,35
have this,35
of food,35
much more,35
does she,35
your hair,35
and our,35
but for,35
this job,35
but sometimes,35
i lost,35
what were,35
the total,35
to drive,35
he didn't,35
the matter,35
work with,35
thought about,35
not in,35
don't mind,35
to sign,35
is everything,35
cup of,35
to turn,35
my mind,35
you from,35
of coffee,35
but that's,35
you back,35
is quite,35
the window,35
i couldn,35
we'd better,35
one day,35
but i'll,35
home and,35
set up,35
and i've,35
here's a,35
by your,35
my office,35
a two,35
would it,35
believe that,35
we've been,35
working with,35
new one,35
really like,35
not only,34
i've already,34
to london,34
if you're,34
much money,34
the middle,34
keep it,34
other day,34
a girl,34
worry about,34
was the,34
re a,34
t we,34
i asked,34
and can,34
i graduated,34
does your,34
you usually,34
so happy,34
whatever you,34
you some,34
the great,34
good job,34
my son,34
enjoy the,34
the things,34
need it,34
to new,34
can't you,34
tomorrow afternoon,34
are still,34
many of,34
your mind,34
times a,34
leave a,34
oh no,34
perhaps i,34
you guys,34
that time,34
a terrible,34
how i,34
more and,34
sort of,34
please put,34
in all,34
this place,34
i read,34
from here,34
that can,34
you haven't,34
you ask,34
to sleep,34
on our,34
out with,34
what shall,34
up your,34
you then,34
then the,34
s that,33
you'll find,33
just for,33
has to,33
help with,33
s got,33
just get,33
matter with,33
the two,33
to that,33
you eat,33
t go,33
i'm the,33
the beach,33
what sort,33
a different,33
the color,33
plan to,33
you're a,33
have another,33
a pair,33
your work,33
it may,33
anything you,33
did he,33
that a,33
do with,33
important to,33
the rent,33
good night,33
i almost,33
comes to,33
s hard,33
your parents,33
for each,33
price is,33
the water,33
just fine,33
sure to,33
you're so,33
i'll come,33
the more,33
me with,33
very interesting,33
the tv,33
be nice,33
in some,33
a perfect,33
the summer,33
the goods,33
to need,33
s ok,33
put the,33
get your,33
very happy,33
up at,33
could get,33
did she,33
it's going,33
a chinese,32
they should,32
a break,32
what's it,32
to worry,32
you plan,32
about you,32
company is,32
at work,32
to rent,32
you're not,32
matter of,32
actually i,32
have in,32
all that,32
but your,32
a double,32
a book,32
s quite,32
high school,32
is good,32
to fix,32
d love,32
a hard,32
next month,32
you use,32
be ok,32
it's no,32
be better,32
a cold,32
i come,32
it's for,32
be on,32
it when,32
need some,32
to finish,32
want the,32
cell phone,32
the ball,32
an apartment,32
have enough,32
send it,32
like my,32
as far,32
take my,32
of those,32
there you,32
name of,32
the cost,32
my house,32
be ready,32
in his,32
than a,32
important thing,32
t just,32
ve already,32
the information,32
is no,32
people in,32
so do,32
the fish,31
your ticket,31
or you,31
going out,31
there for,31
try this,31
look like,31
me for,31
is our,31
t been,31
that must,31
the gym,31
so on,31
of an,31
into my,31
be done,31
in about,31
a drink,31
your english,31
taking a,31
the movies,31
won't you,31
that in,31
us a,31
i'll let,31
i sure,31
so if,31
to sit,31
what day,31
to return,31
ask me,31
my country,31
s for,31
your car,31
rid of,31
to catch,31
you spend,31
in america,31
s get,31
them for,31
sorry about,31
this position,31
and look,31
heard of,31
away from,31
my computer,31
of me,31
even if,31
some new,31
the restaurant,31
did i,31
all this,31
should do,31
are these,31
the work,31
to attend,31
today is,31
out a,31
ll try,31
t forget,31
you won,31
i plan,31
are right,31
i called,31
nothing to,31
you this,31
may be,31
planning on,31
let's do,31
as if,30
have two,30
at night,30
ll go,30
the school,30
will come,30
my work,30
us dollars,30
glad you,30
t understand,30
good news,30
the position,30
her to,30
please let,30
a hand,30
the music,30
only a,30
will not,30
your time,30
so good,30
no need,30
and not,30
it doesn,30
three years,30
you bet,30
am not,30
ve never,30
new year,30
like your,30
to declare,30
really think,30
this month,30
this company,30
the library,30
oh dear,30
about two,30
hong kong,30
i enjoyed,30
making a,30
the final,30
two days,30
you'll get,30
are really,30
must have,30
out there,30
a gift,30
know your,30
some advice,30
my name's,30
it just,30
a dozen,30
it if,30
all our,30
until you,30
the kids,30
you shouldn't,30
to lose,30
pair of,30
just tell,30
based on,30
the beginning,30
the flight,30
the wrong,30
the past,30
you never,30
that's just,30
well i,30
me what,30
what's going,30
t look,30
to travel,30
please bring,30
what am,30
to deal,30
in new,30
half an,30
anything to,30
ice cream,29
getting a,29
bring your,29
you live,29
can't find,29
on top,29
company and,29
she must,29
excited about,29
thing to,29
in one,29
have had,29
a letter,29
to cancel,29
the game,29
while you,29
it's in,29
you also,29
that's nice,29
now we,29
experience in,29
the business,29
trust me,29
he would,29
it off,29
and his,29
your phone,29
that this,29
how far,29
ask the,29
need is,29
been in,29
like anything,29
at school,29
we all,29
ll need,29
our products,29
s nothing,29
care for,29
next year,29
every month,29
it over,29
where would,29
the concert,29
put your,29
t wait,29
to reserve,29
the subway,29
a half,29
sounds great,29
very important,29
the better,29
in winter,29
your country,29
you leave,29
classical music,29
be sure,29
and would,29
of tea,29
of these,29
let's just,29
is pretty,29
tell her,29
my girlfriend,29
me out,29
it costs,29
about how,29
at it,29
where shall,29
they all,29
oh yeah,29
there's nothing,29
bit of,29
to let,29
than that,29
possible to,29
we may,28
your computer,28
s only,28
talk with,28
united states,28
of music,28
every year,28
you didn,28
in time,28
he got,28
if that,28
it can't,28
on tv,28
would have,28
your account,28
to walk,28
she would,28
for coming,28
you two,28
me up,28
everything will,28
rest of,28
are too,28
i'm on,28
t take,28
and you'll,28
you learn,28
and to,28
responsible for,28
your favorite,28
what other,28
you pay,28
s more,28
not that,28
you've been,28
i'll buy,28
this will,28
we only,28
the name,28
all kinds,28
keep in,28
i felt,28
a list,28
the paper,28
but no,28
eat a,28
the third,28
since i,28
she can,28
to run,28
forget it,28
room is,28
they don,28
late for,28
first time,28
she had,28
what's on,28
had any,28
you suggest,28
i'm pretty,28
sorry for,28
visit the,28
to set,28
also get,28
off at,28
and we'll,28
who do,28
we still,28
s one,28
to join,28
i met,28
do to,28
every time,28
make you,27
in any,27
the truth,27
a piece,27
wait until,27
your bill,27
and more,27
room number,27
last month,27
something that,27
them are,27
feel better,27
that your,27
get them,27
the bathroom,27
you give,27
days ago,27
you still,27
the national,27
merry christmas,27
you there,27
if she,27
a wonderful,27
my mom,27
little more,27
it took,27
of job,27
that day,27
the real,27
to dinner,27
just as,27
be an,27
a ticket,27
t seen,27
that's wonderful,27
twice a,27
it by,27
problem is,27
put up,27
go shopping,27
ve heard,27
it means,27
for her,27
we hope,27
i'm ready,27
i expect,27
a number,27
order to,27
to save,27
gave me,27
where have,27
d rather,27
that for,27
any of,27
made of,27
one hundred,27
i apologize,27
the international,27
t feel,27
you expect,27
been here,27
things are,27
won't be,27
turn on,27
charge for,27
we going,27
ve always,27
to some,27
know when,27
your office,27
you choose,27
a holiday,27
both of,27
down and,27
what for,27
table for,27
what's this,27
and watch,27
a time,27
go home,27
is all,27
it also,27
for what,27
an idea,27
check in,27
i tell,27
less than,26
hours a,26
of days,26
that much,26
find something,26
be late,26
did they,26
but our,26
tell us,26
and enjoy,26
in their,26
satisfied with,26
follow me,26
do me,26
think they,26
what color,26
sure it,26
on you,26
two hours,26
english is,26
appointment with,26
ll make,26
the fitting,26
not going,26
your passport,26
like an,26
the radio,26
it as,26
well with,26
for their,26
t see,26
might have,26
too many,26
the baby,26
you speak,26
let's take,26
it back,26
up on,26
here they,26
one to,26
back on,26
don't get,26
he doesn't,26
in charge,26
the idea,26
of him,26
please go,26
i wouldn,26
yuan per,26
i've seen,26
i'm getting,26
what type,26
i make,26
change it,26
think this,26
you try,26
is about,26
a date,26
as it,26
new job,26
seen the,26
for calling,26
picture of,26
on monday,26
go straight,26
hear about,26
has the,26
do have,26
me and,26
the future,26
ll call,26
middle of,26
little bit,26
ve just,26
things to,26
buy the,26
it's our,26
would that,26
or two,26
your money,26
heard about,26
check for,26
they had,26
it's got,26
a one,26
why would,26
and no,26
your receipt,26
bring you,26
to them,26
turn right,26
glass of,26
working in,26
like something,26
so nice,26
thing i,26
you only,26
a fever,25
the plane,25
too long,25
and ask,25
listening to,25
my hair,25
pass the,25
tomorrow night,25
you how,25
haven't you,25
that's exactly,25
it's much,25
send you,25
the night,25
i expected,25
miss it,25
three times,25
just about,25
where should,25
a deposit,25
just in,25
especially the,25
but to,25
i certainly,25
ll do,25
catch the,25
it that,25
please don't,25
my major,25
a full,25
very popular,25
and turn,25
i'll check,25
sure we,25
she's a,25
hope to,25
your salary,25
the reason,25
my watch,25
business trip,25
a question,25
get one,25
can give,25
time on,25
you'll see,25
a copy,25
and an,25
just make,25
application form,25
hundred and,25
tickets for,25
full of,25
much for,25
my phone,25
your wife,25
i buy,25
out in,25
please sit,25
see them,25
had the,25
read it,25
and try,25
it's great,25
an important,25
the quality,25
a doctor,25
prefer to,25
it this,25
form and,25
come out,25
i missed,25
that my,25
a kind,25
so why,25
it only,25
the local,25
t work,25
were in,25
with mr,25
in addition,25
place to,25
need help,25
that all,25
and give,25
like them,25
for another,25
one or,25
your left,25
for now,25
you what,25
you decide,25
mean to,25
the red,25
in summer,24
is right,24
speak english,24
it's your,24
until the,24
re in,24
people to,24
your card,24
appreciate it,24
he wants,24
get an,24
some things,24
such an,24
it's nothing,24
that's because,24
will get,24
once a,24
a computer,24
and is,24
it certainly,24
different from,24
told you,24
is only,24
a favor,24
it's still,24
my birthday,24
use my,24
have dinner,24
is better,24
a child,24
me when,24
for tomorrow,24
one at,24
especially in,24
the hospital,24
my daughter,24
something else,24
my company,24
a coffee,24
as they,24
when would,24
the rate,24
of their,24
be going,24
some good,24
and there's,24
dollars for,24
m thinking,24
an account,24
to mr,24
a credit,24
the spring,24
you recommend,24
no kidding,24
so are,24
also have,24
plans for,24
room with,24
an excellent,24
when she,24
but let,24
to quit,24
you start,24
